category,address,name,getName,dynsymIndex,getType,accessType,size,autodetectedSize,getSize,getVrom,sectionType,isDefined,isUserDeclared,isAutogenerated,isMaybeString,referenceCounter,overlayCategory,unknownSegment,isGot,isGotGlobal,isGotLocal,gotIndex,isAutoCreatedPad
symbol,0xFAD5364,_xdr_pmaplist,_xdr_pmaplist,2937,@function,None,0xF8,0x100,0xF8,0xD5364,.text,True,True,False,False,0,None,False,True,True,False,830,False
symbol,0xFAD53AC,None,.L0FAD53AC,None,@branchlabel,None,None,None,0x4,0xD53AC,.text,True,False,True,False,2,None,False,False,False,False,None,False
symbol,0xFAD53D8,None,.L0FAD53D8,None,@branchlabel,None,None,None,0x4,0xD53D8,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD53EC,None,.L0FAD53EC,None,@branchlabel,None,None,None,0x4,0xD53EC,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD53FC,None,.L0FAD53FC,None,@branchlabel,None,None,None,0x4,0xD53FC,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD5420,None,.L0FAD5420,None,@branchlabel,None,None,None,0x4,0xD5420,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD5434,None,.L0FAD5434,None,@branchlabel,None,None,None,0x4,0xD5434,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD543C,None,.L0FAD543C,None,@branchlabel,None,None,None,0x4,0xD543C,.text,True,False,True,False,3,None,False,False,False,False,None,False
symbol,0xFAD5464,_pmap_setrmtcalltimeout,_pmap_setrmtcalltimeout,1718,@function,None,0x34,0x34,0x34,0xD5464,.text,True,True,False,False,0,None,False,False,False,False,None,False
symbol,0xFAD5498,_pmap_rmtcall,_pmap_rmtcall,1720,@function,None,0x15C,0x15C,0x15C,0xD5498,.text,True,True,False,False,0,None,False,False,False,False,None,False
symbol,0xFAD55BC,None,.L0FAD55BC,None,@branchlabel,None,None,None,0x4,0xD55BC,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD55C4,None,.L0FAD55C4,None,@branchlabel,None,None,None,0x4,0xD55C4,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD55F4,_xdr_rmtcall_args,_xdr_rmtcall_args,2938,@function,None,0x194,0x194,0x194,0xD55F4,.text,True,True,False,False,0,None,False,True,True,False,831,False
symbol,0xFAD56A8,None,.L0FAD56A8,None,@branchlabel,None,None,None,0x4,0xD56A8,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD56E4,None,.L0FAD56E4,None,@branchlabel,None,None,None,0x4,0xD56E4,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD574C,None,.L0FAD574C,None,@branchlabel,None,None,None,0x4,0xD574C,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD5770,None,.L0FAD5770,None,@branchlabel,None,None,None,0x4,0xD5770,.text,True,False,True,False,3,None,False,False,False,False,None,False
symbol,0xFAD5774,None,.L0FAD5774,None,@branchlabel,None,None,None,0x4,0xD5774,.text,True,False,True,False,4,None,False,False,False,False,None,False
symbol,0xFAD5788,_xdr_rmtcallres,_xdr_rmtcallres,2939,@function,None,0x9C,0x9C,0x9C,0xD5788,.text,True,True,False,False,0,None,False,True,True,False,832,False
symbol,0xFAD580C,None,.L0FAD580C,None,@branchlabel,None,None,None,0x4,0xD580C,.text,True,False,True,False,2,None,False,False,False,False,None,False
symbol,0xFAD5810,None,.L0FAD5810,None,@branchlabel,None,None,None,0x4,0xD5810,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD5824,None,func_0FAD5824,None,@function,None,None,0x274,0x274,0xD5824,.text,True,False,True,False,1,None,False,True,False,True,None,False
symbol,0xFAD58E0,None,.L0FAD58E0,None,@branchlabel,None,None,None,0x4,0xD58E0,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD58F8,None,.L0FAD58F8,None,@branchlabel,None,None,None,0x4,0xD58F8,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD5918,None,.L0FAD5918,None,@branchlabel,None,None,None,0x4,0xD5918,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD59B8,None,.L0FAD59B8,None,@branchlabel,None,None,None,0x4,0xD59B8,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD5A40,None,.L0FAD5A40,None,@branchlabel,None,None,None,0x4,0xD5A40,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD5A44,None,.L0FAD5A44,None,@branchlabel,None,None,None,0x4,0xD5A44,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD5A58,None,.L0FAD5A58,None,@branchlabel,None,None,None,0x4,0xD5A58,.text,True,False,True,False,3,None,False,False,False,False,None,False
